company name,industry33,stock market,stock number
アソインターナショナル,サービス業,東証スタンダード,9340
ＧＥＮＯＶＡ,サービス業,東証グロース,9341
スマサポ,サービス業,東証グロース,9342
ニッコウトラベル,サービス業,東証2部,9373
ユーラシア旅行社,サービス業,東証スタンダード,9376
エム・エイチ・グループ,サービス業,東証スタンダード,9439
Ｍ＆Ａ総合研究所,サービス業,東証グロース,9552
マイクロアド,サービス業,東証グロース,9553
ＡＶｉＣ,サービス業,東証グロース,9554
ＩＮＴＬＯＯＰ,サービス業,東証グロース,9556
エアークローゼット,サービス業,東証グロース,9557
ジャパニアス,サービス業,東証グロース,9558
プログリット,サービス業,東証グロース,9560
グラッドキューブ,サービス業,東証グロース,9561
ビジネスコーチ,サービス業,東証グロース,9562
Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,サービス業,東証グロース,9563
ＦＣＥ　Ｈｏｌｄｉｎｇｓ,サービス業,東証スタンダード,9564
ウェルプレイド・ライゼスト,サービス業,東証グロース,9565
エイチ・アイ・エス,サービス業,東証プライム,9603
福山コンサルタント,サービス業,東証JASDAQ（スタンダード）,9608
Ｃ＆Ｉ　Ｈｏｌｄｉｎｇｓ,サービス業,東証2部,9609
ウィルソン・ラーニング　ワールドワイド,サービス業,東証スタンダード,9610
ラックランド,サービス業,東証プライム,9612
東京美装興業,サービス業,東証2部,9615
共立メンテナンス,サービス業,東証プライム,9616
全教研,サービス業,福証普通,9617
イチネンホールディングス,サービス業,東証プライム,9619
建設技術研究所,サービス業,東証プライム,9621
スペース,サービス業,東証プライム,9622
長大,サービス業,東証1部,9624
セレスポ,サービス業,東証スタンダード,9625
日本技術開発,サービス業,ジ証,9626
燦ホールディングス,サービス業,東証プライム,9628
アップ,サービス業,東証2部,9630
東急レクリエーション,サービス業,東証スタンダード,9631
スバル興業,サービス業,東証スタンダード,9632
東京テアトル,サービス業,東証スタンダード,9633
武蔵野興業,サービス業,東証スタンダード,9635
きんえい,サービス業,東証スタンダード,9636
オーエス,サービス業,東証スタンダード,9637
三協フロンテア,サービス業,東証スタンダード,9639
サコス,サービス業,東証スタンダード,9641
コマ・スタジアム,サービス業,大証,9642
中日本興業,サービス業,名証メイン,9643
タナベコンサルティンググループ,サービス業,東証プライム,9644
協和コンサルタンツ,サービス業,東証スタンダード,9647
ウエスコ,サービス業,東証2部,9648
日本医療事務センター,サービス業,東証2部,9652
グリーンランドリゾート,サービス業,東証スタンダード,9656
歌舞伎座,サービス業,東証スタンダード,9661
ナガワ,サービス業,東証プライム,9663
御園座,サービス業,名証メイン,9664
吉本興業,サービス業,大証,9665
ホリプロ,サービス業,東証1部,9667
オークネット,サービス業,東証1部,9669
よみうりランド,サービス業,東証1部,9671
東京都競馬,サービス業,東証プライム,9672
花月園観光,サービス業,東証2部,9674
常磐興産,サービス業,東証スタンダード,9675
日本ジャンボー,サービス業,ジ証,9677
カナモト,サービス業,東証プライム,9678
ホウライ,サービス業,東証スタンダード,9679
共成レンテム,サービス業,東証2部,9680
東京ドーム,サービス業,東証1部,9681
東洋テック,サービス業,東証スタンダード,9686
鴨川グランドホテル,サービス業,東証JASDAQ（スタンダード）,9695
ウィザス,サービス業,東証スタンダード,9696
西尾レントオール,サービス業,東証プライム,9699
東京會舘,サービス業,東証スタンダード,9701
アゴーラ　ホスピタリティー　グループ,サービス業,東証スタンダード,9704
ユニマット　リタイアメント・コミュニティ,サービス業,東証JASDAQ（スタンダード）,9707
帝国ホテル,サービス業,東証スタンダード,9708
ロイヤルホテル,サービス業,東証スタンダード,9713
トランス・コスモス,サービス業,東証プライム,9715
乃村工藝社,サービス業,東証プライム,9716
ホテル、ニューグランド,サービス業,東証スタンダード,9720
藤田観光,サービス業,東証プライム,9722
京都ホテル,サービス業,東証スタンダード,9723
ＫＮＴ－ＣＴホールディングス,サービス業,東証スタンダード,9726
日本管財,サービス業,東証プライム,9728
トーカイ,サービス業,東証プライム,9729
ワオ・コーポレーション,サービス業,ジ証,9730
白洋舎,サービス業,東証スタンダード,9731
ナガセ,サービス業,東証スタンダード,9733
精養軒,サービス業,東証スタンダード,9734
セコム,サービス業,東証プライム,9735
白青舎,サービス業,東証JASDAQ（スタンダード）,9736
セントラル警備保障,サービス業,東証プライム,9740
丹青社,サービス業,東証プライム,9743
メイテック,サービス業,東証プライム,9744
アサツー　ディ・ケイ,サービス業,東証1部,9747
応用地質,サービス業,東証プライム,9755
ＡＳＫ　ＰＬＡＮＮＩＮＧ　ＣＥＮＴＥＲ,サービス業,ジ証,9756
船井総研ホールディングス,サービス業,東証プライム,9757
進学会ホールディングス,サービス業,東証スタンダード,9760
東海リース,サービス業,東証スタンダード,9761
オオバ,サービス業,東証プライム,9765
日建工学,サービス業,東証スタンダード,9767
いであ,サービス業,東証スタンダード,9768
学究社,サービス業,東証プライム,9769
札幌臨床検査センター,サービス業,東証スタンダード,9776
昴,サービス業,東証スタンダード,9778
ハリマビステム,サービス業,東証スタンダード,9780
ディーエムエス,サービス業,東証スタンダード,9782
ベネッセホールディングス,サービス業,東証プライム,9783
日本工業検査,サービス業,ジ証,9784
大新東,サービス業,ジ証,9785
イオンディライト,サービス業,東証プライム,9787
ナック,サービス業,東証プライム,9788
栄光,サービス業,東証2部,9789
ビケンテクノ,サービス業,東証スタンダード,9791
ニチイ学館,サービス業,東証1部,9792
